[500, '  1.625', '  1.283', '  0.304', 'WAT']
[501, '  0.891', '  2.398', '  2.699', 'WAT']
[502, '  1.301', '  0.146', '  0.189', 'WAT']
[503, '  0.634', '  0.974', '  2.456', 'WAT']
[504, '  1.573', '  2.230', '  1.169', 'WAT']
[505, '  3.270', '  2.374', '  0.866', 'WAT']
[506, '  2.218', '  0.968', '  1.885', 'WAT']
[507, '  0.678', '  3.556', '  0.578', 'WAT']
[508, '  2.517', '  1.006', '  3.025', 'WAT']
[509, '  1.643', '  3.766', '  1.709', 'WAT']
[510, '  0.538', '  2.669', '  1.660', 'WAT']
[511, '  2.342', '  0.674', '  2.252', 'WAT']
[512, '  0.955', '  2.701', '  1.213', 'WAT']
[513, '  0.552', '  0.012', '  1.329', 'WAT']
[514, '  2.750', '  3.122', '  1.893', 'WAT']
[515, '  2.709', '  0.302', '  2.629', 'WAT']
[516, '  0.997', '  1.903', '  3.585', 'WAT']
[517, '  0.811', '  2.985', '  3.620', 'WAT']
[518, '  3.966', '  1.780', '  1.085', 'WAT']
[519, '  3.832', '  3.564', '  2.597', 'WAT']
[520, '  0.410', '  2.645', '  2.411', 'WAT']
[521, '  0.453', '  0.610', '  2.497', 'WAT']
[522, '  1.956', '  1.903', '  0.150', 'WAT']
[523, '  3.035', '  1.605', '  2.722', 'WAT']
[524, '  0.202', '  3.894', '  3.848', 'WAT']
[525, '  0.322', '  0.394', '  1.518', 'WAT']
[526, '  2.824', '  3.730', '  1.884', 'WAT']
[527, '  3.634', '  0.653', '  2.198', 'WAT']
[528, '  2.122', '  0.405', '  3.488', 'WAT']
[529, '  1.129', '  2.341', '  2.920', 'WAT']
[530, '  3.855', '  2.866', '  1.891', 'WAT']
[531, '  1.567', '  2.749', '  0.329', 'WAT']
[532, '  0.873', '  3.073', '  0.595', 'WAT']
[533, '  1.030', '  1.236', '  2.461', 'WAT']
[534, '  2.586', '  3.134', '  0.548', 'WAT']
[535, '  2.991', '  2.522', '  1.316', 'WAT']
[536, '  3.551', '  0.619', '  2.807', 'WAT']
[537, '  3.221', '  2.270', '  1.300', 'WAT']
[538, '  3.799', '  3.802', '  1.666', 'WAT']
[539, '  3.908', '  2.624', '  0.480', 'WAT']
[540, '  1.931', '  1.466', '  2.321', 'WAT']
[541, '  3.802', '  2.663', '  0.731', 'WAT']
[542, '  0.754', '  2.717', '  3.913', 'WAT']
[543, '  2.468', '  0.805', '  0.898', 'WAT']
[544, '  0.565', '  2.384', '  1.783', 'WAT']
[545, '  3.657', '  2.244', '  0.231', 'WAT']
[546, '  3.608', '  1.944', '  0.940', 'WAT']
[547, '  2.901', '  0.397', '  2.851', 'WAT']
[548, '  3.460', '  1.731', '  2.216', 'WAT']
[549, '  0.196', '  3.235', '  2.307', 'WAT']
[550, '  3.187', '  2.352', '  2.722', 'WAT']
[551, '  2.927', '  1.858', '  1.438', 'WAT']
[552, '  2.725', '  0.157', '  2.141', 'WAT']
[553, '  3.642', '  2.347', '  3.287', 'WAT']
[554, '  0.625', '  3.407', '  3.640', 'WAT']
[555, '  2.457', '  3.193', '  2.344', 'WAT']
[556, '  0.970', '  2.583', '  0.050', 'WAT']
[557, '  2.644', '  3.992', '  2.947', 'WAT']
[558, '  1.505', '  2.820', '  3.277', 'WAT']
[559, '  1.954', '  2.424', '  0.361', 'WAT']
[560, '  3.639', '  2.682', '  3.915', 'WAT']
[561, '  1.576', '  0.995', '  2.754', 'WAT']
[562, '  0.180', '  1.257', '  2.122', 'WAT']
[563, '  0.821', '  1.104', '  0.135', 'WAT']
[564, '  3.702', '  0.761', '  3.369', 'WAT']
[565, '  0.191', '  1.151', '  3.988', 'WAT']
[566, '  2.753', '  2.184', '  1.609', 'WAT']
[567, '  2.816', '  0.108', '  3.191', 'WAT']
[568, '  1.197', '  2.075', '  2.286', 'WAT']
[569, '  1.985', '  3.852', '  2.469', 'WAT']
[570, '  2.299', '  3.996', '  3.802', 'WAT']
[571, '  1.513', '  0.982', '  3.645', 'WAT']
[572, '  2.455', '  2.459', '  1.163', 'WAT']
[573, '  2.723', '  1.576', '  1.533', 'WAT']
[574, '  1.668', '  2.652', '  2.896', 'WAT']
[575, '  1.986', '  0.727', '  2.345', 'WAT']
[576, '  3.740', '  3.720', '  3.296', 'WAT']
[577, '  3.971', '  3.266', '  2.458', 'WAT']
[578, '  0.760', '  0.617', '  1.291', 'WAT']
[579, '  3.435', '  1.475', '  1.649', 'WAT']
[580, '  0.713', '  1.877', '  3.525', 'WAT']
[581, '  2.266', '  0.271', '  2.763', 'WAT']
[582, '  1.526', '  3.960', '  3.727', 'WAT']
[583, '  1.626', '  3.921', '  3.224', 'WAT']
[584, '  2.538', '  0.743', '  0.127', 'WAT']
[585, '  1.843', '  0.988', '  2.815', 'WAT']
[586, '  2.718', '  0.314', '  0.356', 'WAT']
[587, '  0.605', '  0.415', '  2.229', 'WAT']
[588, '  1.451', '  3.753', '  3.066', 'WAT']
[589, '  1.885', '  2.655', '  3.998', 'WAT']
[590, '  3.245', '  2.024', '  0.109', 'WAT']
[591, '  1.727', '  2.005', '  1.660', 'WAT']
[592, '  0.295', '  1.455', '  1.030', 'WAT']
[593, '  2.630', '  1.297', '  2.134', 'WAT']
[594, '  2.218', '  2.541', '  2.500', 'WAT']
[595, '  3.788', '  1.292', '  1.539', 'WAT']
[596, '  3.765', '  2.431', '  3.062', 'WAT']
[597, '  0.239', '  0.114', '  1.561', 'WAT']
[598, '  3.580', '  3.392', '  0.759', 'WAT']
[599, '  1.302', '  2.625', '  2.750', 'WAT']
[600, '  3.791', '  0.272', '  2.025', 'WAT']
[601, '  2.215', '  2.018', '  0.065', 'WAT']
[602, '  1.247', '  2.490', '  3.407', 'WAT']
[603, '  2.002', '  1.714', '  2.478', 'WAT']
[604, '  0.906', '  3.461', '  3.459', 'WAT']
[605, '  1.863', '  0.118', '  3.168', 'WAT']
[606, '  1.031', '  1.684', '  0.603', 'WAT']
[607, '  2.777', '  2.592', '  0.431', 'WAT']
[608, '  3.503', '  2.052', '  0.734', 'WAT']
[609, '  2.731', '  1.335', '  2.816', 'WAT']
[610, '  0.561', '  2.879', '  3.283', 'WAT']
[611, '  0.876', '  2.274', '  0.660', 'WAT']
[612, '  3.453', '  0.601', '  2.442', 'WAT']
[613, '  0.752', '  3.812', '  3.235', 'WAT']
[614, '  1.148', '  0.158', '  3.045', 'WAT']
[615, '  0.282', '  1.052', '  3.726', 'WAT']
[616, '  3.680', '  3.610', '  1.897', 'WAT']
[617, '  0.774', '  0.277', '  0.211', 'WAT']
[618, '  2.034', '  2.909', '  3.205', 'WAT']
[619, '  1.105', '  1.867', '  0.005', 'WAT']
[620, '  2.973', '  1.880', '  0.720', 'WAT']
[621, '  2.195', '  1.955', '  2.477', 'WAT']
[622, '  0.803', '  0.398', '  0.529', 'WAT']
[623, '  1.391', '  3.313', '  3.505', 'WAT']
[624, '  3.418', '  1.659', '  2.650', 'WAT']
[625, '  0.281', '  1.877', '  1.246', 'WAT']
[626, '  2.574', '  3.461', '  3.671', 'WAT']
[627, '  1.567', '  1.964', '  0.542', 'WAT']
[628, '  3.943', '  0.282', '  0.341', 'WAT']
[629, '  2.916', '  1.853', '  1.732', 'WAT']
[630, '  1.766', '  1.359', '  0.068', 'WAT']
[631, '  3.653', '  2.900', '  3.675', 'WAT']
[632, '  3.373', '  3.098', '  3.148', 'WAT']
[633, '  2.054', '  0.301', '  2.512', 'WAT']
[634, '  0.032', '  2.792', '  2.819', 'WAT']
[635, '  3.500', '  2.139', '  3.473', 'WAT']
[636, '  0.553', '  1.600', '  2.008', 'WAT']
[637, '  1.757', '  2.748', '  2.501', 'WAT']
[638, '  3.425', '  0.568', '  0.779', 'WAT']
[639, '  1.196', '  0.115', '  1.560', 'WAT']
[640, '  2.036', '  1.730', '  3.062', 'WAT']
[641, '  1.548', '  1.138', '  0.665', 'WAT']
[642, '  2.836', '  2.097', '  2.091', 'WAT']
[643, '  2.226', '  2.218', '  3.689', 'WAT']
[644, '  0.458', '  1.960', '  2.132', 'WAT']
[645, '  0.268', '  0.889', '  0.936', 'WAT']
[646, '  3.980', '  0.724', '  3.375', 'WAT']
[647, '  0.829', '  3.169', '  1.492', 'WAT']
[648, '  1.595', '  1.961', '  2.086', 'WAT']
[649, '  3.993', '  0.368', '  2.324', 'WAT']
[650, '  0.641', '  0.469', '  2.694', 'WAT']
[651, '  3.820', '  3.548', '  0.727', 'WAT']
[652, '  1.533', '  1.088', '  3.893', 'WAT']
[653, '  0.274', '  2.510', '  3.474', 'WAT']
[654, '  3.034', '  3.250', '  3.318', 'WAT']
[655, '  2.136', '  1.950', '  3.523', 'WAT']
[656, '  0.268', '  2.467', '  0.564', 'WAT']
[657, '  2.720', '  2.458', '  0.934', 'WAT']
[658, '  0.312', '  0.727', '  3.020', 'WAT']
[659, '  1.172', '  0.409', '  0.112', 'WAT']
[660, '  3.612', '  0.005', '  1.378', 'WAT']
[661, '  1.934', '  2.931', '  2.863', 'WAT']
[662, '  0.883', '  1.883', '  0.188', 'WAT']
[663, '  3.173', '  0.236', '  1.222', 'WAT']
[664, '  2.939', '  0.855', '  2.295', 'WAT']
[665, '  2.671', '  3.648', '  3.514', 'WAT']
[666, '  0.315', '  2.633', '  3.857', 'WAT']
[667, '  3.862', '  0.889', '  3.116', 'WAT']
[668, '  3.214', '  2.063', '  0.775', 'WAT']
[669, '  3.572', '  0.137', '  2.466', 'WAT']
[670, '  2.043', '  0.681', '  0.936', 'WAT']
[671, '  2.356', '  3.811', '  0.330', 'WAT']
[672, '  0.847', '  0.544', '  0.778', 'WAT']
[673, '  2.674', '  1.160', '  2.436', 'WAT']
[674, '  2.391', '  3.205', '  0.347', 'WAT']
[675, '  3.743', '  3.240', '  1.619', 'WAT']
[676, '  3.476', '  1.994', '  3.071', 'WAT']
[677, '  2.513', '  1.625', '  1.346', 'WAT']
[678, '  3.112', '  3.883', '  0.432', 'WAT']
[679, '  0.459', '  2.663', '  1.047', 'WAT']
[680, '  3.759', '  1.958', '  1.162', 'WAT']
[681, '  1.295', '  1.580', '  1.559', 'WAT']
[682, '  3.706', '  1.998', '  2.236', 'WAT']
[683, '  0.860', '  1.887', '  3.828', 'WAT']
[684, '  3.326', '  2.649', '  1.701', 'WAT']
[685, '  0.052', '  0.183', '  3.175', 'WAT']
[686, '  3.589', '  1.859', '  0.451', 'WAT']
[687, '  0.059', '  2.730', '  1.690', 'WAT']
[688, '  0.988', '  2.240', '  1.214', 'WAT']
[689, '  3.029', '  3.472', '  1.041', 'WAT']
[690, '  0.433', '  0.281', '  2.831', 'WAT']
[691, '  0.744', '  3.861', '  2.303', 'WAT']
[692, '  3.793', '  3.846', '  2.945', 'WAT']
[693, '  3.603', '  1.907', '  3.354', 'WAT']
[694, '  1.880', '  3.694', '  0.568', 'WAT']
[695, '  3.104', '  3.928', '  3.593', 'WAT']
[696, '  0.619', '  3.173', '  2.681', 'WAT']
[697, '  1.884', '  0.787', '  2.603', 'WAT']
[698, '  2.948', '  1.161', '  3.204', 'WAT']
[699, '  2.613', '  0.340', '  0.607', 'WAT']
[700, '  3.337', '  3.836', '  1.749', 'WAT']
[701, '  3.432', '  3.496', '  0.542', 'WAT']
[702, '  1.051', '  3.611', '  1.908', 'WAT']
[703, '  2.718', '  3.957', '  1.438', 'WAT']
[704, '  0.711', '  3.008', '  0.991', 'WAT']
[705, '  2.577', '  0.860', '  2.689', 'WAT']
[706, '  0.530', '  2.379', '  0.905', 'WAT']
[707, '  1.125', '  2.672', '  0.830', 'WAT']
[708, '  0.272', '  0.043', '  2.332', 'WAT']
[709, '  0.631', '  0.948', '  0.862', 'WAT']
[710, '  1.751', '  1.728', '  0.172', 'WAT']
[711, '  0.401', '  2.405', '  0.143', 'WAT']
[712, '  2.615', '  3.645', '  0.176', 'WAT']
[713, '  3.652', '  0.445', '  3.596', 'WAT']
[714, '  2.142', '  3.713', '  1.036', 'WAT']
[715, '  3.826', '  3.626', '  1.167', 'WAT']
[716, '  3.111', '  3.388', '  2.838', 'WAT']
[717, '  0.051', '  2.837', '  0.037', 'WAT']
[718, '  0.658', '  3.348', '  3.114', 'WAT']
[719, '  3.686', '  0.823', '  1.117', 'WAT']
[720, '  2.528', '  3.002', '  2.561', 'WAT']
[721, '  2.228', '  0.480', '  0.635', 'WAT']
[722, '  1.032', '  2.173', '  3.538', 'WAT']
[723, '  0.835', '  0.121', '  1.618', 'WAT']
[724, '  2.764', '  2.148', '  3.987', 'WAT']
[725, '  0.221', '  2.163', '  1.813', 'WAT']
[726, '  2.476', '  1.162', '  3.627', 'WAT']
[727, '  2.469', '  2.375', '  0.882', 'WAT']
[728, '  1.217', '  2.192', '  1.759', 'WAT']
[729, '  3.284', '  0.978', '  1.511', 'WAT']
[730, '  2.906', '  1.238', '  2.027', 'WAT']
[731, '  2.997', '  1.403', '  3.939', 'WAT']
[732, '  1.971', '  3.416', '  2.261', 'WAT']
[733, '  1.062', '  1.401', '  0.609', 'WAT']
[734, '  2.004', '  0.503', '  3.948', 'WAT']
[735, '  2.844', '  1.012', '  3.409', 'WAT']
[736, '  3.491', '  0.861', '  2.551', 'WAT']
[737, '  3.414', '  2.659', '  1.429', 'WAT']
[738, '  3.992', '  0.694', '  2.233', 'WAT']
[739, '  1.506', '  1.055', '  0.244', 'WAT']
[740, '  2.360', '  0.558', '  3.179', 'WAT']
[741, '  0.111', '  3.228', '  0.759', 'WAT']
[742, '  3.553', '  3.974', '  3.028', 'WAT']
[743, '  0.363', '  1.386', '  0.599', 'WAT']
[744, '  1.758', '  0.188', '  1.854', 'WAT']
[745, '  1.003', '  2.302', '  2.259', 'WAT']
[746, '  2.676', '  1.848', '  1.568', 'WAT']
[747, '  2.846', '  2.237', '  2.630', 'WAT']
[748, '  2.994', '  1.171', '  0.534', 'WAT']
[749, '  2.388', '  1.014', '  1.262', 'WAT']
[750, '  2.441', '  2.574', '  0.042', 'WAT']
[751, '  3.614', '  3.516', '  1.410', 'WAT']
[752, '  0.119', '  0.647', '  2.837', 'WAT']
[753, '  0.127', '  2.790', '  0.492', 'WAT']
[754, '  3.428', '  0.496', '  2.003', 'WAT']
[755, '  2.289', '  2.352', '  0.092', 'WAT']
[756, '  1.861', '  3.810', '  1.550', 'WAT']
[757, '  2.541', '  3.525', '  1.607', 'WAT']
[758, '  2.036', '  2.757', '  2.600', 'WAT']
[759, '  1.595', '  3.016', '  1.794', 'WAT']
[760, '  3.904', '  3.494', '  3.210', 'WAT']
[761, '  3.645', '  1.174', '  3.533', 'WAT']
[762, '  1.039', '  0.857', '  0.910', 'WAT']
[763, '  1.528', '  0.249', '  0.704', 'WAT']
[764, '  3.026', '  3.410', '  0.571', 'WAT']
[765, '  2.791', '  3.108', '  2.602', 'WAT']
[766, '  2.402', '  1.624', '  0.061', 'WAT']
[767, '  1.998', '  3.516', '  1.913', 'WAT']
[768, '  3.565', '  3.725', '  0.443', 'WAT']
[769, '  3.459', '  3.330', '  2.778', 'WAT']
[770, '  2.158', '  2.847', '  2.946', 'WAT']
[771, '  1.750', '  0.622', '  1.234', 'WAT']
[772, '  0.220', '  2.988', '  2.663', 'WAT']
[773, '  2.294', '  0.947', '  2.867', 'WAT']
[774, '  3.677', '  3.871', '  2.172', 'WAT']
[775, '  1.599', '  2.695', '  0.038', 'WAT']
[776, '  1.432', '  1.156', '  2.539', 'WAT']
[777, '  0.871', '  3.980', '  1.895', 'WAT']
[778, '  2.044', '  2.296', '  2.413', 'WAT']
[779, '  0.064', '  2.454', '  2.591', 'WAT']
[780, '  1.457', '  1.362', '  0.534', 'WAT']
[781, '  1.777', '  1.819', '  1.337', 'WAT']
[782, '  0.077', '  3.656', '  2.647', 'WAT']
[783, '  2.262', '  3.425', '  1.554', 'WAT']
[784, '  1.801', '  1.476', '  3.481', 'WAT']
[785, '  1.213', '  2.137', '  3.930', 'WAT']
[786, '  3.315', '  3.771', '  1.380', 'WAT']
[787, '  1.749', '  3.013', '  2.552', 'WAT']
[788, '  0.920', '  1.375', '  0.844', 'WAT']
[789, '  2.583', '  1.901', '  0.191', 'WAT']
[790, '  1.905', '  0.365', '  3.302', 'WAT']
[791, '  2.242', '  0.864', '  3.307', 'WAT']
[792, '  0.043', '  2.807', '  3.749', 'WAT']
[793, '  1.502', '  3.214', '  0.095', 'WAT']
[794, '  2.081', '  1.342', '  0.901', 'WAT']
[795, '  3.799', '  3.632', '  0.189', 'WAT']
[796, '  1.361', '  2.233', '  3.678', 'WAT']
[797, '  3.741', '  3.013', '  3.121', 'WAT']
[798, '  3.472', '  2.444', '  1.811', 'WAT']
[799, '  3.935', '  3.493', '  1.699', 'WAT']
[800, '  1.383', '  1.133', '  2.271', 'WAT']
[801, '  3.129', '  0.583', '  0.776', 'WAT']
[802, '  3.943', '  1.050', '  1.687', 'WAT']
[803, '  1.656', '  0.514', '  0.198', 'WAT']
[804, '  2.386', '  3.299', '  0.764', 'WAT']
[805, '  0.816', '  1.044', '  1.666', 'WAT']
[806, '  2.378', '  0.929', '  2.305', 'WAT']
[807, '  1.976', '  0.462', '  1.552', 'WAT']
[808, '  0.323', '  0.318', '  2.343', 'WAT']
[809, '  1.710', '  1.845', '  1.880', 'WAT']
[810, '  0.273', '  3.862', '  3.114', 'WAT']
[811, '  2.261', '  2.568', '  0.822', 'WAT']
[812, '  1.042', '  0.196', '  3.702', 'WAT']
[813, '  1.430', '  2.018', '  3.256', 'WAT']
[814, '  1.212', '  3.611', '  0.293', 'WAT']
[815, '  0.316', '  0.120', '  3.226', 'WAT']
[816, '  1.395', '  1.770', '  2.420', 'WAT']
[817, '  1.685', '  1.726', '  3.154', 'WAT']
[818, '  2.930', '  3.486', '  3.052', 'WAT']
[819, '  2.806', '  0.757', '  3.690', 'WAT']
[820, '  1.572', '  3.782', '  2.185', 'WAT']
[821, '  2.423', '  3.423', '  1.351', 'WAT']
[822, '  2.191', '  3.975', '  1.132', 'WAT']
[823, '  2.042', '  0.899', '  1.252', 'WAT']
[824, '  2.235', '  2.655', '  3.408', 'WAT']
[825, '  2.622', '  0.675', '  2.480', 'WAT']
[826, '  1.163', '  1.054', '  1.090', 'WAT']
[827, '  3.505', '  0.868', '  3.543', 'WAT']
[828, '  3.158', '  0.389', '  1.969', 'WAT']
[829, '  2.895', '  3.979', '  1.094', 'WAT']
[830, '  1.129', '  3.597', '  3.790', 'WAT']
[831, '  3.558', '  3.636', '  1.642', 'WAT']
[832, '  3.756', '  3.228', '  2.862', 'WAT']
[833, '  3.437', '  0.296', '  0.101', 'WAT']
[834, '  3.060', '  0.727', '  1.010', 'WAT']
[835, '  3.135', '  2.880', '  2.532', 'WAT']
[836, '  0.505', '  3.891', '  0.051', 'WAT']
[837, '  2.087', '  1.990', '  3.070', 'WAT']
[838, '  2.969', '  0.009', '  0.794', 'WAT']
[839, '  1.204', '  0.730', '  0.505', 'WAT']
[840, '  2.016', '  2.513', '  3.287', 'WAT']
[841, '  0.965', '  0.792', '  2.704', 'WAT']
[842, '  3.847', '  1.847', '  1.841', 'WAT']
[843, '  3.672', '  0.246', '  1.145', 'WAT']
[844, '  1.729', '  0.794', '  3.663', 'WAT']
[845, '  1.242', '  0.564', '  3.725', 'WAT']
[846, '  3.624', '  3.762', '  0.717', 'WAT']
[847, '  2.985', '  3.509', '  1.307', 'WAT']
[848, '  1.973', '  0.072', '  2.732', 'WAT']
[849, '  0.819', '  0.583', '  3.833', 'WAT']
[850, '  3.449', '  0.318', '  2.223', 'WAT']
[851, '  3.380', '  2.403', '  0.026', 'WAT']
[852, '  2.690', '  0.194', '  3.785', 'WAT']
[853, '  1.642', '  2.634', '  1.697', 'WAT']
[854, '  0.714', '  1.434', '  2.146', 'WAT']
[855, '  3.950', '  1.006', '  0.724', 'WAT']
[856, '  1.406', '  2.792', '  3.014', 'WAT']
[857, '  0.169', '  3.056', '  0.329', 'WAT']
[858, '  0.500', '  3.490', '  2.622', 'WAT']
[859, '  0.613', '  2.444', '  3.920', 'WAT']
[860, '  1.778', '  2.862', '  1.959', 'WAT']
[861, '  2.185', '  2.951', '  0.832', 'WAT']
[862, '  1.021', '  3.864', '  1.705', 'WAT']
[863, '  2.248', '  0.968', '  3.683', 'WAT']
[864, '  0.362', '  0.961', '  2.292', 'WAT']
[865, '  1.225', '  1.207', '  0.688', 'WAT']
[866, '  0.303', '  2.393', '  2.419', 'WAT']
[867, '  2.141', '  3.151', '  3.290', 'WAT']
[868, '  1.755', '  0.685', '  0.975', 'WAT']
[869, '  3.963', '  0.511', '  0.511', 'WAT']
[870, '  1.399', '  2.864', '  0.554', 'WAT']
[871, '  1.422', '  1.803', '  1.279', 'WAT']
[872, '  0.478', '  2.668', '  0.245', 'WAT']
[873, '  1.137', '  1.804', '  1.286', 'WAT']
[874, '  0.251', '  3.253', '  1.947', 'WAT']
[875, '  1.231', '  2.448', '  2.357', 'WAT']
[876, '  2.747', '  1.912', '  2.330', 'WAT']
[877, '  0.015', '  1.376', '  3.797', 'WAT']
[878, '  1.031', '  0.254', '  0.319', 'WAT']
[879, '  3.315', '  2.708', '  2.639', 'WAT']
[880, '  0.484', '  2.412', '  3.165', 'WAT']
[881, '  1.546', '  2.877', '  1.528', 'WAT']
[882, '  2.916', '  0.485', '  3.998', 'WAT']
[883, '  2.676', '  2.400', '  2.078', 'WAT']
[884, '  1.151', '  0.107', '  2.702', 'WAT']
[885, '  3.552', '  1.944', '  1.798', 'WAT']
[886, '  2.574', '  3.139', '  1.060', 'WAT']
[887, '  2.718', '  2.321', '  3.106', 'WAT']
[888, '  0.296', '  0.862', '  1.255', 'WAT']
[889, '  2.547', '  1.244', '  0.684', 'WAT']
[890, '  2.226', '  2.896', '  1.747', 'WAT']
[891, '  1.982', '  3.841', '  3.822', 'WAT']
[892, '  3.116', '  1.206', '  1.499', 'WAT']
[893, '  1.130', '  2.113', '  2.022', 'WAT']
[894, '  1.136', '  3.620', '  1.286', 'WAT']
[895, '  1.980', '  1.452', '  1.192', 'WAT']
[896, '  3.172', '  3.296', '  3.082', 'WAT']
[897, '  1.990', '  3.992', '  1.331', 'WAT']
[898, '  0.055', '  3.569', '  3.492', 'WAT']
[899, '  1.023', '  0.327', '  0.852', 'WAT']
[900, '  3.842', '  2.517', '  3.834', 'WAT']
[901, '  1.906', '  1.150', '  3.560', 'WAT']
[902, '  3.413', '  2.434', '  2.231', 'WAT']
[903, '  2.200', '  0.453', '  0.904', 'WAT']
[904, '  1.025', '  0.962', '  3.949', 'WAT']
[905, '  1.026', '  3.252', '  3.342', 'WAT']
[906, '  2.160', '  1.309', '  3.867', 'WAT']
[907, '  0.221', '  3.406', '  2.596', 'WAT']
[908, '  2.417', '  1.268', '  3.006', 'WAT']
[909, '  2.851', '  2.279', '  0.230', 'WAT']
[910, '  1.361', '  1.525', '  0.757', 'WAT']
[911, '  1.082', '  0.247', '  2.218', 'WAT']
[912, '  1.884', '  0.387', '  2.134', 'WAT']
[913, '  1.238', '  3.018', '  0.941', 'WAT']
[914, '  3.933', '  2.975', '  0.705', 'WAT']
[915, '  2.854', '  3.448', '  1.847', 'WAT']
[916, '  1.965', '  3.070', '  0.919', 'WAT']
[917, '  2.677', '  3.756', '  0.424', 'WAT']
[918, '  0.112', '  2.466', '  3.900', 'WAT']
[919, '  3.480', '  1.422', '  2.901', 'WAT']
[920, '  0.830', '  2.886', '  2.120', 'WAT']
[921, '  3.367', '  2.768', '  3.820', 'WAT']
[922, '  1.909', '  2.001', '  2.010', 'WAT']
[923, '  3.951', '  2.115', '  0.344', 'WAT']
[924, '  3.633', '  2.206', '  1.747', 'WAT']
[925, '  1.890', '  1.672', '  0.419', 'WAT']
[926, '  3.586', '  1.851', '  2.421', 'WAT']
[927, '  1.755', '  2.259', '  0.381', 'WAT']
[928, '  1.491', '  0.803', '  0.473', 'WAT']
[929, '  0.787', '  1.588', '  1.449', 'WAT']
[930, '  1.513', '  0.900', '  3.272', 'WAT']
[931, '  3.000', '  0.315', '  0.856', 'WAT']
[932, '  2.562', '  1.147', '  2.688', 'WAT']
[933, '  0.047', '  0.923', '  2.369', 'WAT']
[934, '  2.188', '  3.962', '  2.274', 'WAT']
[935, '  3.270', '  3.689', '  3.185', 'WAT']
[936, '  3.435', '  0.051', '  2.118', 'WAT']
[937, '  2.365', '  3.331', '  1.096', 'WAT']
[938, '  2.134', '  1.786', '  0.519', 'WAT']
[939, '  3.696', '  0.883', '  2.022', 'WAT']
[940, '  1.384', '  3.047', '  3.463', 'WAT']
[941, '  3.899', '  3.782', '  1.972', 'WAT']
[942, '  2.879', '  2.780', '  3.022', 'WAT']
[943, '  3.702', '  0.656', '  0.345', 'WAT']
[944, '  3.834', '  1.517', '  0.753', 'WAT']
[945, '  0.370', '  2.100', '  0.332', 'WAT']
[946, '  0.086', '  2.702', '  3.347', 'WAT']
[947, '  0.971', '  3.742', '  2.144', 'WAT']
[948, '  0.729', '  1.261', '  3.864', 'WAT']
[949, '  0.207', '  1.300', '  1.748', 'WAT']
[950, '  0.620', '  0.588', '  3.497', 'WAT']
[951, '  3.386', '  0.200', '  1.904', 'WAT']
[952, '  1.021', '  3.218', '  2.585', 'WAT']
[953, '  2.255', '  1.171', '  2.414', 'WAT']
[954, '  2.443', '  1.618', '  0.446', 'WAT']
[955, '  1.873', '  0.446', '  0.589', 'WAT']
[956, '  3.187', '  3.174', '  2.660', 'WAT']
[957, '  2.686', '  1.246', '  3.473', 'WAT']
[958, '  1.270', '  1.389', '  0.051', 'WAT']
[959, '  1.206', '  0.968', '  1.369', 'WAT']
[960, '  3.544', '  2.171', '  0.484', 'WAT']
[961, '  3.376', '  1.228', '  2.142', 'WAT']
[962, '  1.636', '  2.999', '  0.605', 'WAT']
[963, '  2.259', '  2.485', '  2.971', 'WAT']
[964, '  2.947', '  0.027', '  2.801', 'WAT']
[965, '  3.832', '  2.197', '  1.315', 'WAT']
[966, '  2.230', '  1.699', '  3.331', 'WAT']
[967, '  2.273', '  3.238', '  2.780', 'WAT']
[968, '  1.931', '  2.455', '  2.133', 'WAT']
[969, '  3.463', '  3.754', '  1.998', 'WAT']
[970, '  0.257', '  2.439', '  1.754', 'WAT']
[971, '  1.525', '  3.218', '  1.303', 'WAT']
[972, '  2.242', '  3.467', '  0.020', 'WAT']
[973, '  2.610', '  3.856', '  0.889', 'WAT']
[974, '  3.917', '  3.026', '  2.248', 'WAT']
[975, '  3.210', '  0.139', '  0.128', 'WAT']
[976, '  1.987', '  3.344', '  1.698', 'WAT']
[977, '  2.270', '  1.781', '  0.278', 'WAT']
[978, '  3.502', '  1.809', '  1.559', 'WAT']
[979, '  3.837', '  0.698', '  0.890', 'WAT']
[980, '  2.662', '  3.538', '  3.276', 'WAT']
[981, '  3.079', '  1.818', '  3.741', 'WAT']
[982, '  1.961', '  2.123', '  3.947', 'WAT']
[983, '  1.259', '  2.342', '  1.210', 'WAT']
[984, '  2.840', '  2.993', '  3.438', 'WAT']
[985, '  1.390', '  0.882', '  0.745', 'WAT']
[986, '  3.613', '  0.049', '  0.786', 'WAT']
[987, '  0.430', '  1.332', '  1.339', 'WAT']
[988, '  2.073', '  0.708', '  1.851', 'WAT']
[989, '  2.114', '  0.514', '  3.081', 'WAT']
[990, '  1.103', '  1.718', '  0.960', 'WAT']
[991, '  2.385', '  0.828', '  3.901', 'WAT']
[992, '  3.110', '  0.261', '  2.738', 'WAT']
[993, '  4.000', '  2.654', '  0.947', 'WAT']
[994, '  0.372', '  1.842', '  1.883', 'WAT']
[995, '  1.305', '  0.345', '  1.810', 'WAT']
[996, '  3.960', '  2.335', '  1.510', 'WAT']
[997, '  0.053', '  3.779', '  2.909', 'WAT']
[998, '  1.193', '  2.718', '  3.214', 'WAT']
[999, '  3.061', '  1.086', '  1.794', 'WAT']
