171.113	163.448
182.824	169.075
178.184	162.650
175.017	166.445
179.715	164.279
178.217	169.316
197.43	189.324
193.838	175.824
164.607	160.588
197.405	168.905
211.905	159.985
197.802	159.632
171.837	148.936
173.707	156.416
179.917	159.364
179.405	166.024
189.987	169.313
174.148	155.207
187.561	174.009
193.468	154.578
193.175	171.731
192.055	161.747
201.145	184.538
197.443	156.623
226.078	182.378
195.343	175.262
183.161	171.652
193.917	162.288
206.714	178.366
188.809	153.979
199.383	173.065
199.067	177.127
192.867	164.288
202.468	156.335
197.075	170.622
187.57	161.727
188.894	156.848
193.771	160.039
204.823	156.307
215.489	168.561
191.479	183.448
190.873	167.400
187.193	164.264
194.927	176.077
198.762	173.394
209.921	175.513
185.334	164.403
190.609	175.058
187.605	178.912
189.165	163.732
176.532	166.488
187.38	173.130
195.192	177.596
187.147	176.272
199.238	177.589
178.903	161.188
214.48	173.442
193.909	172.951
204.003	173.330
215.416	187.144
196.936	170.345
168.484	169.964
167.400	185.073
188.477	166.778
188.212	166.908
191.478	184.757
183.935	172.265
178.923	176.398
192.274	183.065
183.18	166.330
172.220	167.048
171.604	163.489
186.621	166.524
196.329	180.188
201.383	178.662
199.922	172.317
198.753	193.694
192.244	175.545
189.56	174.470
179.670	174.692
168.060	172.629
192.439	188.026
184.371	172.889
178.670	172.510
189.893	183.146
183.531	173.614
188.557	176.267
183.485	171.336
189.922	167.228
210.104	185.959
190.993	175.789
207.138	182.009
200.482	174.889
191.039	174.790
193.717	184.07
182.741	175.195
192.233	175.581
201.097	190.012
189.443	178.477
192.469	179.095
182.617	180.048
210.306	173.425
190.99	181.738
185.073	174.660
180.232	176.194
204.701	177.962
194.204	176.361
170.105	176.652
188.33	197.452
180.811	186.659
171.791	189.074
183.745	189.256
184.295	189.696
184.364	175.858
173.815	171.618
180.285	169.351
196.429	182.698
195.608	187.906
174.144	175.017
171.846	185.454
183.636	184.463
167.785	182.553
182.267	183.144
200.029	196.549
196.284	173.843
204.771	191.751
191.262	180.299
195.131	182.112
176.383	179.118
207.167	177.233
194.148	169.863
193.406	171.033
187.484	172.035
203.409	178.185
176.912	170.994
177.505	171.158
171.195	161.346
193.018	178.517
178.603	169.450
185.344	182.771
175.344	174.676
189.726	174.462
182.181	177.075
166.461	173.514
200.327	162.114
182.533	176.645
163.564	193.663
208.602	180.446
201.133	179.657
190.29	179.578
177.736	175.107
208.028	190.093
201.119	173.280
204.256	177.164
194.386	182.17
194.064	180.988
199.978	184.087
193.85	158.233
201.205	169.417
184.409	172.546
188.029	161.867
163.488	147.487
171.060	161.751
168.310	165.229
162.184	174.141
176.631	156.903
171.989	166.540
164.342	167.330
168.490	164.898
157.309	159.738
169.303	164.007
169.175	150.902
189.568	150.720
178.873	172.410
176.022	163.954
173.150	182.965
170.331	165.855
158.613	177.541
170.328	169.091
172.788	184.654
164.713	172.927
168.320	182.279
175.455	169.027
180.355	181.218
159.016	174.870
176.768	183.352
168.581	166.228
177.190	156.347
160.130	173.634
156.994	175.599
148.569	164.458
174.388	172.942
171.077	164.231
180	169.250
183.262	171.727
164.835	151.228
188.701	165.319
173.233	180.049
165.477	174.315
173.636	183.594
170.489	172.180
175.217	168.865
172.230	164.828
172.466	167.217
151.040	172.175
171.327	170.751
149.889	167.709
169.874	175.781
175.856	175.187
167.251	185.743
197.146	177.140
169.149	189.033
163.011	172.640
168.007	175.731
163.666	171.426
193.256	180.014
164.983	173.460
168.507	184.353
176.469	184.046
165.130	195.358
177.342	170.051
177.992	168.505
178.261	182.797
160.612	182.011
174.811	174.094
159.110	175.341
180.765	178.390
174.285	168.713
173.519	167.099
162.824	175.839
188.921	172.499
167.820	181.039
169.442	174.863
176.448	182.623
169.009	182.715
160.397	165.766
166.023	170.600
163.463	178.041
178.533	184.509
181.683	183.902
188.267	168.386
198.929	163.880
178.105	164.983
170.723	182.827
173.783	176.581
181.654	173.089
159.130	186.322
152.235	174.760
163.792	185.906
172.657	173.536
165.615	182.544
171.974	167.294
163.762	166.824
177.618	167.549
170.999	169.224
177.709	181.645
172.613	157.792
187.265	185.14
189.487	171.072
177.498	181.091
175.526	178.138
170.766	173.221
171.145	169.152
181.996	163.165
172.030	165.367
181.82	178.923
178.405	171.256
164.529	163.937
154.155	185.599
168.696	186.003
170.838	161.063
169.612	172.567
157.931	170.614
173.596	173.765
160.676	169.056
186.706	186.331
166.998	169.091
196.233	169.626
183.662	168.386
175.148	174.056
156.818	166.939
157.979	169.669
174.161	163.642
159.739	156.146
176.105	159.309
172.163	171.366
168.325	166.450
171.977	161.911
185.115	161.427
165.574	168.642
165.604	163.691
168.859	166.350
157.353	157.653
159.247	158.420
165.847	156.731
180.105	173.760
188.076	161.127
204.259	176.289
185.653	171.859
169.140	175.553
162.045	178.708
176.633	173.593
175.835	166.558
155.214	162.121
156.361	160.893
165.293	154.351
180.84	171.263
163.409	167.917
152.093	179.845
185.979	168.720
174.260	168.523
184.467	169.501
180.31	159.383
175.036	163.625
175.975	172.633
175.808	167.501
166.666	169.104
169.378	157.790
173.870	163.712
182.587	163.568
180.03	171.778
186.106	176.010
176.055	168.829
182.49	169.806
181.193	150.728
155.422	152.364
175.000	156.590
169.726	177.795
189.345	177.224
190.728	161.089
190.875	167.011
185.558	166.908
184.987	173.429
162.596	162.957
173.798	165.677
167.343	171.951
172.627	174.528
178.086	179.212
150.646	182.366
157.234	177.047
170.114	178.747
162.750	167.816
167.745	168.624
181.968	170.139
158.860	166.131
165.984	167.522
200.71	174.532
181.691	171.919
170.741	168.162
188.033	174.599
169.417	157.680
174.768	185.319
154.046	177.136
166.928	181.669
172.417	168.090
157.551	174.373
172.204	159.094
158.514	172.163
156.704	166.867
171.034	174.937
165.080	170.762
164.965	170.633
158.547	162.384
162.128	151.074
170.453	158.580
194.953	185.803
185.105	178.540
179.196	173.916
174.204	164.270
167.170	162.561
169.315	174.836
