279.515	173.894
268.419	173.629
265.988	175.862
263.939	180.988
288.564	178.944
282.955	172.349
267.667	177.313
260.724	187.254
268.484	186.297
268.335	174.506
276.027	184.273
269.258	184.586
284.742	165.351
272.959	176.715
284.811	178.129
276.626	182.215
266.329	178.732
287.268	177.181
261.531	185.477
268.804	180.738
284.724	178.120
292.832	177.518
284.623	172.108
261.202	192.86
280.766	176.697
286.561	176.909
288.295	177.924
295.736	173.128
304.673	165.718
273.489	187.943
297.468	175.086
292.275	165.380
293.651	175.162
270.944	185.199
273.963	182.382
296.058	173.798
275.1	166.854
282.795	168.496
283.599	175.014
264.225	151.915
294.243	166.520
282.857	163.001
273.948	161.692
303.859	155.000
295.179	160.992
276.341	176.180
291.475	154.723
287.193	167.325
293.573	164.189
307.421	150.543
290.419	173.821
293.274	184.14
284.76	157.171
281.974	158.427
271.322	174.801
276.61	162.011
268.75	179.128
267.639	169.768
271.456	174.620
258.639	177.832
275.627	169.770
282.663	155.687
274.906	177.991
294.964	185.727
284.714	185.975
289.95	181.931
250.649	173.398
269.838	174.799
287.197	189.838
283.04	181.69
273.959	173.054
286.49	171.628
302.176	169.731
279.565	176.759
282.773	174.652
300.249	158.633
285.318	176.720
292.395	160.016
260.389	167.691
264.225	183.573
291.757	164.056
275.454	189.366
293.709	160.189
263.92	175.068
280.665	165.491
263.402	192.35
278.885	175.948
286.615	165.546
279.774	180.252
272.36	168.659
276.953	173.735
280.94	171.393
254.958	182.177
277.442	180.27
278.414	176.800
281.86	177.391
282.942	184.533
287.251	169.091
290.502	158.112
291.658	163.914
274.504	152.704
291.484	161.198
277.968	170.073
273.69	163.500
279.934	181.324
290.833	167.175
283.783	159.714
279.4	171.687
278.504	178.039
277.689	169.471
276.224	170.370
246.514	160.977
295.042	161.067
282.969	160.252
263.273	185.952
266.928	173.503
269.784	175.358
295.099	167.625
272.526	165.606
272.306	158.301
286.251	174.405
291.837	170.149
283.773	174.711
289.663	168.727
296.59	163.763
290.806	161.238
288.413	178.426
284.912	192.543
282.682	192.758
254.552	174.379
282.686	169.938
261.744	186.31
274.587	173.680
274.845	173.603
275.338	168.912
278.244	168.769
290.634	190.327
307.771	176.997
279.464	174.362
282.207	184.31
292.614	173.153
293.142	180.826
303.251	172.923
285.722	173.408
288.166	164.587
280.473	174.492
284.549	160.498
297.983	167.110
302.3	170.905
296.267	170.773
297.204	193.811
298.869	180.56
291.523	201.707
301.676	182.398
296.458	156.397
300.557	183.379
295.467	184.836
296.883	195.056
299.456	166.346
293.644	184.861
304.053	164.447
302.422	180.712
306.166	190.895
296.135	165.383
291.569	182.502
292.326	179.878
284.65	184.575
290.961	174.401
282.99	198.54
288.376	186.828
284.184	190.303
281.856	188.655
266.09	205.928
292.836	166.413
295.3	183.728
283.089	196.225
292.467	183.139
291.148	185.502
281.945	184.704
294.991	183.936
278.666	184.939
299.452	187.393
276.087	190.913
286.375	191.49
290.232	184.119
291.566	191.994
284.532	199.6
268.918	193.086
291.436	193.237
265.651	201.475
285.697	203.501
286.924	186.029
282.883	191.359
291.147	182.013
287.308	182.688
281.629	181.669
291.515	184.731
274.77	189.497
283.222	186.824
272.735	195.535
283.728	192.428
301.348	188.069
275.428	196.907
282.809	188.986
269.729	193.163
285.852	184.464
275.102	182.005
277.392	185.647
282.372	186.17
298.553	175.284
283.705	188.491
288.054	192.153
286.54	185.672
280.716	178.704
283.441	184.706
292.861	189.806
292.845	184.776
294.604	193.151
289.78	185.23
288.027	187.403
305.956	178.738
301.874	177.398
298.912	186.69
302.539	185.204
292.181	196.105
295.795	193.617
279.795	190.381
293.679	192.623
265.654	187.5
282.487	193.484
291.817	195.169
295.261	186.093
271.387	193.348
287.495	196.259
274.473	199.477
288.409	180.342
292.243	189.458
288.016	184.271
290.486	192.295
283.679	187.091
286.349	185.003
286.323	200.833
291.058	184.83
296.14	187.605
291.81	189.676
291.624	182.741
304.187	189.689
280.547	184.233
292.962	186.646
279.674	186.482
288.407	201.827
292.496	189.118
299.58	180.877
283.648	187.239
301.973	184.645
278.929	193.311
280.144	197.491
286.063	189.677
296.916	187.124
297.629	189.879
277.248	190.676
278.033	175.628
288.228	184.717
278.053	180.617
292.681	185.835
287.772	185.333
280.617	190.799
286.833	196.861
291.818	176.280
285.601	190.534
281.208	175.486
277.931	180.997
287.178	183.668
296.129	188.746
292.254	186.11
293.117	191.966
275.853	190.056
289.401	183.721
290.008	173.640
298.382	185.813
284.913	179.303
294.581	187.726
292.291	192.044
289.829	185.142
308.375	182.274
286.534	188.013
286.339	190.006
286.307	172.316
284.989	181.521
281.03	192.886
293.833	170.950
298.626	189.42
290.715	184.342
286.189	177.283
299.862	166.984
285.011	169.824
288.06	179.801
286.907	184.558
289.156	202.322
288.983	174.539
292.759	191.019
302.43	181.264
305.321	174.478
288.503	183.221
295.276	175.753
287.675	183.772
300.627	177.624
292.725	177.888
281.286	178.801
289.042	154.094
267.97	163.407
281.227	157.777
273.908	174.383
277.524	165.519
259.023	171.270
280.882	169.163
284.95	172.730
286.564	155.932
270.675	175.358
248.758	178.151
282.034	160.928
275.387	183.354
269.734	192.923
277.075	153.550
278.218	165.528
270.666	174.951
264.954	168.879
262.204	163.151
285.462	170.596
273.168	167.559
288.104	143.309
259.701	178.756
291.863	156.870
277.877	177.265
