1.598255	-58.937540000000006	11.0
1.598255	-57.13862	11.0
1.598255	-55.3397	11.0
1.598255	-53.540780000000005	11.0
1.598255	-51.74186	11.0
1.598255	-49.94294000000001	11.0
1.598255	-48.144020000000005	11.0
1.598255	-46.3451	11.0
1.598255	-44.54618000000001	11.0
1.598255	-42.747260000000004	11.0
1.598255	-40.94834	11.0
1.598255	-39.149420000000006	11.0
1.598255	-37.350500000000004	11.0
1.598255	-35.55158	11.0
1.598255	-33.752660000000006	11.0
1.598255	-31.953740000000003	11.0
1.598255	-30.154820000000004	11.0
1.598255	-28.355900000000002	11.0
1.598255	-26.556980000000003	11.0
1.598255	-24.758060000000008	11.0
1.598255	-22.959140000000005	11.0
1.598255	-21.160220000000002	11.0
1.598255	-19.361300000000007	11.0
1.598255	-17.562380000000005	11.0
1.598255	-15.763460000000002	11.0
1.598255	-13.96454	11.0
1.598255	-12.165620000000004	11.0
1.598255	-10.366700000000009	11.0
1.598255	-8.567780000000006	11.0
1.598255	-6.768860000000004	11.0
1.598255	-4.969940000000001	11.0
1.598255	-3.1710200000000057	11.0
1.598255	-1.3721000000000032	11.0
1.598255	0.4268199999999922	11.0
1.598255	2.2257399999999876	11.0
1.598255	4.024659999999997	11.0
1.598255	5.823579999999993	11.0
1.598255	7.622499999999988	11.0
1.598255	9.421419999999998	11.0
1.598255	11.220339999999993	11.0
1.598255	13.019260000000003	11.0
1.598255	14.818179999999998	11.0
1.598255	16.617099999999994	11.0
1.598255	18.41601999999999	11.0
1.598255	20.21494	11.0
1.598255	22.013859999999994	11.0
1.598255	23.81277999999999	11.0
1.598255	25.611699999999985	11.0
1.598255	27.41062000000001	11.0
1.598255	29.209540000000004	11.0
1.598255	31.00846	11.0
1.598255	32.807379999999995	11.0
1.598255	34.60629999999999	11.0
1.598255	36.40522	11.0
1.598255	38.204139999999995	11.0
1.598255	40.00305999999999	11.0
1.598255	41.801979999999986	11.0
1.598255	43.60089999999998	11.0
1.598255	45.39981999999999	11.0
1.598255	47.19874	11.0
1.598255	48.997659999999996	11.0
1.598255	50.79657999999999	11.0
1.598255	52.5955	11.0
1.598255	54.39442	11.0
1.598255	56.19333999999999	11.0
1.598255	57.99225999999999	11.0
1.598255	59.79117999999998	11.0
1.598255	61.59009999999999	11.0
1.598255	63.38901999999999	11.0
1.598255	65.18794	11.0
1.598255	66.98686000000001	11.0
1.598255	68.78578	11.0
1.598255	70.58469999999998	11.0
1.598255	72.38362	11.0
1.598255	74.18254	11.0
1.598255	75.98145999999998	11.0
1.598255	77.78038	11.0
1.598255	79.57929999999998	11.0
1.598255	81.37821999999998	11.0
1.598255	83.17714	11.0
1.598255	84.97606	11.0
1.598255	86.77498000000001	11.0
1.598255	88.5739	11.0
1.598255	90.37282	11.0
1.598255	92.17173999999999	11.0
1.598255	93.97066	11.0
1.598255	95.76958	11.0
1.598255	97.56849999999999	11.0
1.598255	99.36742	11.0
1.598255	101.16633999999998	11.0
1.598255	102.96525999999999	11.0
1.598255	104.76418	11.0
1.598255	106.56309999999998	11.0
1.598255	108.36201999999999	11.0
1.598255	110.16093999999997	11.0
1.598255	111.95985999999998	11.0
1.598255	113.75878000000002	11.0
1.598255	115.5577	11.0
1.598255	117.35662	11.0
1.598255	119.15554000000002	11.0
1.598255	120.95446	11.0
1.598255	122.75338	11.0
1.598255	124.55229999999999	11.0
1.598255	126.35122	11.0
1.598255	128.15014000000002	11.0
1.598255	129.94905999999997	11.0
1.598255	131.74797999999998	11.0
1.598255	133.5469	11.0
1.598255	135.34582	11.0
1.598255	137.14474	11.0
1.598255	138.94365999999997	11.0
1.598255	140.74257999999998	11.0
1.598255	142.54149999999998	11.0
1.598255	144.34042	11.0
1.598255	146.13934	11.0
1.598255	147.93825999999996	11.0
1.598255	149.73717999999997	11.0
1.598255	151.53610000000003	11.0
1.598255	153.33502	11.0
1.598255	155.13394	11.0
1.598255	156.93286	11.0
1.598255	158.73178000000001	11.0
1.598255	160.53070000000002	11.0
1.598255	162.32961999999998	11.0
1.598255	164.12854	11.0
1.598255	165.92746	11.0
1.598255	167.72638	11.0
1.598255	169.52530000000002	3.4800496107153696
1.598255	171.32421999999997	11.0
1.598255	173.12313999999998	11.0
1.598255	174.92206	3.4800496107153696
1.598255	176.72098	3.4800496107153696
1.598255	178.5199	11.0
1.598255	180.31881999999996	3.4800496107153696
1.598255	182.11773999999997	11.0
1.598255	183.91665999999998	3.4800496107153696
1.598255	185.71558	11.0
1.598255	187.5145	11.0
1.598255	189.31341999999995	11.0
1.598255	191.11234000000002	3.4800496107153696
1.598255	192.91126000000003	11.0
1.598255	194.71017999999998	3.069850980513905
1.598255	196.5091	3.069850980513905
1.598255	198.30802	11.0
1.598255	200.10694	11.0
1.598255	201.90586000000002	11.0
1.598255	203.70478000000003	11.0
1.598255	205.50369999999998	11.0
1.598255	207.30262	11.0
1.598255	209.10154	11.0
1.598255	210.90046	11.0
1.598255	212.69938000000002	11.0
1.598255	214.49829999999997	11.0
1.598255	216.29721999999998	11.0
1.598255	218.09614	11.0
1.598255	219.89506	11.0
1.598255	221.69398	11.0
1.598255	223.49289999999996	11.0
1.598255	225.29181999999997	11.0
1.598255	227.09073999999998	11.0
1.598255	228.88966000000005	11.0
1.598255	230.68858	11.0
1.598255	232.4875	11.0
1.598255	234.28642000000002	11.0
1.598255	236.08534000000003	11.0
1.598255	237.88426000000004	11.0
1.598255	239.68318	11.0
1.598255	241.4821	11.0
1.598255	243.28102	11.0
1.598255	245.07994000000002	11.0
1.598255	246.87886000000003	11.0
1.598255	248.67777999999998	11.0
1.598255	250.4767	11.0
1.598255	252.27562	11.0
1.598255	254.07454	11.0
1.598255	255.87346000000002	11.0
1.598255	257.67238	11.0
1.598255	259.4713	11.0
1.598255	261.27022	11.0
1.598255	263.06914	11.0
1.598255	264.86806	11.0
1.598255	266.66698	11.0
1.598255	268.46590000000003	11.0
1.598255	270.26482000000004	11.0
1.598255	272.06374	11.0
1.598255	273.86266	11.0
1.598255	275.66158	11.0
1.598255	277.4605	11.0
1.598255	279.25942000000003	11.0
1.598255	281.05834	11.0
1.598255	282.85726	11.0
1.598255	284.65618	11.0
1.598255	286.4551	11.0
1.598255	288.25402	11.0
1.598255	290.05294	11.0
1.598255	291.85186	11.0
1.598255	293.65078	11.0
1.598255	295.4497	11.0
1.598255	297.24862	11.0
1.598255	299.04753999999997	11.0

3.392765	-58.937540000000006	11.0
3.392765	-57.13862	11.0
3.392765	-55.3397	11.0
3.392765	-53.540780000000005	11.0
3.392765	-51.74186	11.0
3.392765	-49.94294000000001	11.0
3.392765	-48.144020000000005	11.0
3.392765	-46.3451	11.0
3.392765	-44.54618000000001	11.0
3.392765	-42.747260000000004	11.0
3.392765	-40.94834	11.0
3.392765	-39.149420000000006	11.0
3.392765	-37.350500000000004	11.0
3.392765	-35.55158	11.0
3.392765	-33.752660000000006	11.0
3.392765	-31.953740000000003	11.0
3.392765	-30.154820000000004	11.0
3.392765	-28.355900000000002	11.0
3.392765	-26.556980000000003	11.0
3.392765	-24.758060000000008	11.0
3.392765	-22.959140000000005	11.0
3.392765	-21.160220000000002	11.0
3.392765	-19.361300000000007	11.0
3.392765	-17.562380000000005	11.0
3.392765	-15.763460000000002	11.0
3.392765	-13.96454	11.0
3.392765	-12.165620000000004	11.0
3.392765	-10.366700000000009	11.0
3.392765	-8.567780000000006	11.0
3.392765	-6.768860000000004	11.0
3.392765	-4.969940000000001	11.0
3.392765	-3.1710200000000057	11.0
3.392765	-1.3721000000000032	11.0
3.392765	0.4268199999999922	11.0
3.392765	2.2257399999999876	11.0
3.392765	4.024659999999997	11.0
3.392765	5.823579999999993	11.0
3.392765	7.622499999999988	11.0
3.392765	9.421419999999998	11.0
3.392765	11.220339999999993	11.0
3.392765	13.019260000000003	11.0
3.392765	14.818179999999998	11.0
3.392765	16.617099999999994	11.0
3.392765	18.41601999999999	11.0
3.392765	20.21494	11.0
3.392765	22.013859999999994	11.0
3.392765	23.81277999999999	11.0
3.392765	25.611699999999985	11.0
3.392765	27.41062000000001	11.0
3.392765	29.209540000000004	11.0
3.392765	31.00846	11.0
3.392765	32.807379999999995	11.0
3.392765	34.60629999999999	11.0
3.392765	36.40522	11.0
3.392765	38.204139999999995	11.0
3.392765	40.00305999999999	11.0
3.392765	41.801979999999986	11.0
3.392765	43.60089999999998	11.0
3.392765	45.39981999999999	11.0
3.392765	47.19874	11.0
3.392765	48.997659999999996	11.0
3.392765	50.79657999999999	11.0
3.392765	52.5955	11.0
3.392765	54.39442	11.0
3.392765	56.19333999999999	11.0
3.392765	57.99225999999999	11.0
3.392765	59.79117999999998	11.0
3.392765	61.59009999999999	11.0
3.392765	63.38901999999999	11.0
3.392765	65.18794	11.0
3.392765	66.98686000000001	11.0
3.392765	68.78578	11.0
3.392765	70.58469999999998	11.0
3.392765	72.38362	11.0
3.392765	74.18254	11.0
3.392765	75.98145999999998	11.0
3.392765	77.78038	11.0
3.392765	79.57929999999998	11.0
3.392765	81.37821999999998	11.0
3.392765	83.17714	11.0
3.392765	84.97606	11.0
3.392765	86.77498000000001	11.0
3.392765	88.5739	11.0
3.392765	90.37282	11.0
3.392765	92.17173999999999	11.0
3.392765	93.97066	11.0
3.392765	95.76958	11.0
3.392765	97.56849999999999	11.0
3.392765	99.36742	11.0
3.392765	101.16633999999998	11.0
3.392765	102.96525999999999	11.0
3.392765	104.76418	11.0
3.392765	106.56309999999998	11.0
3.392765	108.36201999999999	11.0
3.392765	110.16093999999997	11.0
3.392765	111.95985999999998	11.0
3.392765	113.75878000000002	11.0
3.392765	115.5577	11.0
3.392765	117.35662	11.0
3.392765	119.15554000000002	11.0
3.392765	120.95446	11.0
3.392765	122.75338	11.0
3.392765	124.55229999999999	11.0
3.392765	126.35122	11.0
3.392765	128.15014000000002	11.0
3.392765	129.94905999999997	11.0
3.392765	131.74797999999998	11.0
3.392765	133.5469	11.0
3.392765	135.34582	11.0
3.392765	137.14474	11.0
3.392765	138.94365999999997	11.0
3.392765	140.74257999999998	11.0
3.392765	142.54149999999998	11.0
3.392765	144.34042	11.0
3.392765	146.13934	11.0
3.392765	147.93825999999996	11.0
3.392765	149.73717999999997	11.0
3.392765	151.53610000000003	11.0
3.392765	153.33502	11.0
3.392765	155.13394	11.0
3.392765	156.93286	11.0
3.392765	158.73178000000001	11.0
3.392765	160.53070000000002	11.0
3.392765	162.32961999999998	11.0
3.392765	164.12854	11.0
3.392765	165.92746	11.0
3.392765	167.72638	11.0
3.392765	169.52530000000002	11.0
3.392765	171.32421999999997	11.0
3.392765	173.12313999999998	11.0
3.392765	174.92206	11.0
3.392765	176.72098	11.0
3.392765	178.5199	3.069850980513905
3.392765	180.31881999999996	11.0
3.392765	182.11773999999997	11.0
3.392765	183.91665999999998	11.0
3.392765	185.71558	11.0
3.392765	187.5145	3.4800496107153696
3.392765	189.31341999999995	3.4800496107153696
3.392765	191.11234000000002	11.0
3.392765	192.91126000000003	11.0
3.392765	194.71017999999998	11.0
3.392765	196.5091	11.0
3.392765	198.30802	11.0
3.392765	200.10694	11.0
3.392765	201.90586000000002	11.0
3.392765	203.70478000000003	11.0
3.392765	205.50369999999998	11.0
3.392765	207.30262	11.0
3.392765	209.10154	11.0
3.392765	210.90046	11.0
3.392765	212.69938000000002	11.0
3.392765	214.49829999999997	11.0
3.392765	216.29721999999998	11.0
3.392765	218.09614	11.0
3.392765	219.89506	11.0
3.392765	221.69398	11.0
3.392765	223.49289999999996	11.0
3.392765	225.29181999999997	11.0
3.392765	227.09073999999998	11.0
3.392765	228.88966000000005	11.0
3.392765	230.68858	11.0
3.392765	232.4875	11.0
3.392765	234.28642000000002	11.0
3.392765	236.08534000000003	11.0
3.392765	237.88426000000004	11.0
3.392765	239.68318	11.0
3.392765	241.4821	11.0
3.392765	243.28102	11.0
3.392765	245.07994000000002	11.0
3.392765	246.87886000000003	11.0
3.392765	248.67777999999998	11.0
3.392765	250.4767	11.0
3.392765	252.27562	11.0
3.392765	254.07454	11.0
3.392765	255.87346000000002	11.0
3.392765	257.67238	11.0
3.392765	259.4713	11.0
3.392765	261.27022	11.0
3.392765	263.06914	11.0
3.392765	264.86806	11.0
3.392765	266.66698	11.0
3.392765	268.46590000000003	11.0
3.392765	270.26482000000004	11.0
3.392765	272.06374	11.0
3.392765	273.86266	11.0
3.392765	275.66158	11.0
3.392765	277.4605	11.0
3.392765	279.25942000000003	11.0
3.392765	281.05834	11.0
3.392765	282.85726	11.0
3.392765	284.65618	11.0
3.392765	286.4551	11.0
3.392765	288.25402	11.0
3.392765	290.05294	11.0
3.392765	291.85186	11.0
3.392765	293.65078	11.0
3.392765	295.4497	11.0
3.392765	297.24862	11.0
3.392765	299.04753999999997	11.0

5.187275	-58.937540000000006	11.0
5.187275	-57.13862	11.0
5.187275	-55.3397	11.0
5.187275	-53.540780000000005	11.0
5.187275	-51.74186	11.0
5.187275	-49.94294000000001	11.0
5.187275	-48.144020000000005	11.0
5.187275	-46.3451	11.0
5.187275	-44.54618000000001	11.0
5.187275	-42.747260000000004	11.0
5.187275	-40.94834	11.0
5.187275	-39.149420000000006	11.0
5.187275	-37.350500000000004	11.0
5.187275	-35.55158	11.0
5.187275	-33.752660000000006	11.0
5.187275	-31.953740000000003	11.0
5.187275	-30.154820000000004	11.0
5.187275	-28.355900000000002	11.0
5.187275	-26.556980000000003	11.0
5.187275	-24.758060000000008	11.0
5.187275	-22.959140000000005	11.0
5.187275	-21.160220000000002	11.0
5.187275	-19.361300000000007	11.0
5.187275	-17.562380000000005	11.0
5.187275	-15.763460000000002	11.0
5.187275	-13.96454	3.4800496107153696
5.187275	-12.165620000000004	11.0
5.187275	-10.366700000000009	11.0
5.187275	-8.567780000000006	11.0
5.187275	-6.768860000000004	11.0
5.187275	-4.969940000000001	11.0
5.187275	-3.1710200000000057	11.0
5.187275	-1.3721000000000032	11.0
5.187275	0.4268199999999922	11.0
5.187275	2.2257399999999876	11.0
5.187275	4.024659999999997	11.0
5.187275	5.823579999999993	11.0
5.187275	7.622499999999988	11.0
5.187275	9.421419999999998	11.0
5.187275	11.220339999999993	11.0
5.187275	13.019260000000003	11.0
5.187275	14.818179999999998	11.0
5.187275	16.617099999999994	11.0
5.187275	18.41601999999999	11.0
5.187275	20.21494	11.0
5.187275	22.013859999999994	11.0
5.187275	23.81277999999999	11.0
5.187275	25.611699999999985	11.0
5.187275	27.41062000000001	11.0
5.187275	29.209540000000004	11.0
5.187275	31.00846	11.0
5.187275	32.807379999999995	11.0
5.187275	34.60629999999999	11.0
5.187275	36.40522	11.0
5.187275	38.204139999999995	11.0
5.187275	40.00305999999999	11.0
5.187275	41.801979999999986	11.0
5.187275	43.60089999999998	11.0
5.187275	45.39981999999999	11.0
5.187275	47.19874	11.0
5.187275	48.997659999999996	11.0
